state_id,page_id,surface,page_name,state_code,state_name,description,recovery,feature_ids,phases,work_packets,mockup_id,mockup_path,visual_kind,parent_page_id,screen_signature
YL-A-014-S04_OFFLINE,YL-A-014,ANDROID,全局会话,OFFLINE,离线,说明当前离线；有缓存时显示缓存来源与时间。,retry_when_online,P02-017|P02-018,P02,P02-W04,YL-A-014-S04_OFFLINE,ui/mockups/android/YL-A-014/YL-A-014-S04_OFFLINE.png,SYSTEM_OVERLAY,YL-A-001,174aa3c467c61047
YL-A-014-S05_SERVER_ERROR,YL-A-014,ANDROID,全局会话,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P02-017|P02-018,P02,P02-W04,YL-A-014-S05_SERVER_ERROR,ui/mockups/android/YL-A-014/YL-A-014-S05_SERVER_ERROR.png,SYSTEM_OVERLAY,YL-A-001,174aa3c467c61047
YL-A-015-S01_DEFAULT,YL-A-015,ANDROID,我的/退出登录,DEFAULT,默认/可操作,数据与控件处于正常可操作状态。,none,P02-019,P02,P02-W04,YL-A-015-S01_DEFAULT,ui/mockups/android/YL-A-015/YL-A-015-S01_DEFAULT.png,OVERLAY,YL-A-086,243e4e4daa461751
YL-A-015-S02_SUBMITTING,YL-A-015,ANDROID,我的/退出登录,SUBMITTING,提交中,主按钮保留尺寸并显示进度，禁止重复提交。,wait_or_cancel_if_supported,P02-019,P02,P02-W04,YL-A-015-S02_SUBMITTING,ui/mockups/android/YL-A-015/YL-A-015-S02_SUBMITTING.png,OVERLAY,YL-A-086,243e4e4daa461751
YL-A-015-S03_SUCCESS,YL-A-015,ANDROID,我的/退出登录,SUCCESS,操作成功,使用 Snackbar、结果页或成功卡，按合同给出下一步。,continue,P02-019,P02,P02-W04,YL-A-015-S03_SUCCESS,ui/mockups/android/YL-A-015/YL-A-015-S03_SUCCESS.png,OVERLAY,YL-A-086,243e4e4daa461751
YL-A-015-S04_SAVE_ERROR,YL-A-015,ANDROID,我的/退出登录,SAVE_ERROR,保存失败,保留用户输入，显示稳定错误码和重试动作。,retry,P02-019,P02,P02-W04,YL-A-015-S04_SAVE_ERROR,ui/mockups/android/YL-A-015/YL-A-015-S04_SAVE_ERROR.png,OVERLAY,YL-A-086,243e4e4daa461751
YL-A-016-S01_LOADING,YL-A-016,ANDROID,我的/登录设备,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P02-020|P02-021,P02,P02-W04,YL-A-016-S01_LOADING,ui/mockups/android/YL-A-016/YL-A-016-S01_LOADING.png,PAGE,YL-A-086,bf4bdbe7c6acffef
YL-A-016-S02_POPULATED,YL-A-016,ANDROID,我的/登录设备,POPULATED,有数据,真实结构化数据已加载。,none,P02-020|P02-021,P02,P02-W04,YL-A-016-S02_POPULATED,ui/mockups/android/YL-A-016/YL-A-016-S02_POPULATED.png,PAGE,YL-A-086,bf4bdbe7c6acffef
YL-A-016-S03_EMPTY,YL-A-016,ANDROID,我的/登录设备,EMPTY,空数据,显示原因、下一步和主操作；不得使用伪造内容填满。,primary_action_or_refresh,P02-020|P02-021,P02,P02-W04,YL-A-016-S03_EMPTY,ui/mockups/android/YL-A-016/YL-A-016-S03_EMPTY.png,PAGE,YL-A-086,bf4bdbe7c6acffef
YL-A-016-S04_REFRESHING,YL-A-016,ANDROID,我的/登录设备,REFRESHING,刷新中,保留已有内容并显示局部刷新，不清空整页。,automatic,P02-020|P02-021,P02,P02-W04,YL-A-016-S04_REFRESHING,ui/mockups/android/YL-A-016/YL-A-016-S04_REFRESHING.png,PAGE,YL-A-086,bf4bdbe7c6acffef
YL-A-016-S05_UNAUTHORIZED,YL-A-016,ANDROID,我的/登录设备,UNAUTHORIZED,登录失效,会话失效，保存本地草稿并引导重新登录。,sign_in,P02-020|P02-021,P02,P02-W04,YL-A-016-S05_UNAUTHORIZED,ui/mockups/android/YL-A-016/YL-A-016-S05_UNAUTHORIZED.png,PAGE,YL-A-086,bf4bdbe7c6acffef
YL-A-016-S06_OFFLINE,YL-A-016,ANDROID,我的/登录设备,OFFLINE,离线,说明当前离线；有缓存时显示缓存来源与时间。,retry_when_online,P02-020|P02-021,P02,P02-W04,YL-A-016-S06_OFFLINE,ui/mockups/android/YL-A-016/YL-A-016-S06_OFFLINE.png,PAGE,YL-A-086,bf4bdbe7c6acffef
YL-A-016-S07_SERVER_ERROR,YL-A-016,ANDROID,我的/登录设备,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P02-020|P02-021,P02,P02-W04,YL-A-016-S07_SERVER_ERROR,ui/mockups/android/YL-A-016/YL-A-016-S07_SERVER_ERROR.png,PAGE,YL-A-086,bf4bdbe7c6acffef
YL-A-017-S01_DEFAULT,YL-A-017,ANDROID,登录与注册,DEFAULT,默认/可操作,数据与控件处于正常可操作状态。,none,P02-023|P02-025,P02,P02-W05,YL-A-017-S01_DEFAULT,ui/mockups/android/YL-A-017/YL-A-017-S01_DEFAULT.png,SYSTEM_STATE_BOARD,,6f747fa19d195336
YL-A-017-S02_OFFLINE,YL-A-017,ANDROID,登录与注册,OFFLINE,离线,说明当前离线；有缓存时显示缓存来源与时间。,retry_when_online,P02-023|P02-025,P02,P02-W05,YL-A-017-S02_OFFLINE,ui/mockups/android/YL-A-017/YL-A-017-S02_OFFLINE.png,SYSTEM_STATE_BOARD,,6f747fa19d195336
YL-A-017-S03_NETWORK_ERROR,YL-A-017,ANDROID,登录与注册,NETWORK_ERROR,网络连接失败,网络不可达或 DNS/TLS 失败，提供重试。,retry,P02-023|P02-025,P02,P02-W05,YL-A-017-S03_NETWORK_ERROR,ui/mockups/android/YL-A-017/YL-A-017-S03_NETWORK_ERROR.png,SYSTEM_STATE_BOARD,,6f747fa19d195336
YL-A-017-S04_TIMEOUT,YL-A-017,ANDROID,登录与注册,TIMEOUT,请求超时,请求超过规定时限，保留上下文并允许重试。,retry,P02-023|P02-025,P02,P02-W05,YL-A-017-S04_TIMEOUT,ui/mockups/android/YL-A-017/YL-A-017-S04_TIMEOUT.png,SYSTEM_STATE_BOARD,,6f747fa19d195336
YL-A-017-S05_SERVICE_DEGRADED,YL-A-017,ANDROID,登录与注册,SERVICE_DEGRADED,服务降级,展示受影响能力、替代通道和状态页入口。,choose_alternative_or_retry,P02-023|P02-025,P02,P02-W05,YL-A-017-S05_SERVICE_DEGRADED,ui/mockups/android/YL-A-017/YL-A-017-S05_SERVICE_DEGRADED.png,SYSTEM_STATE_BOARD,,6f747fa19d195336
YL-A-018-S01_LOADING,YL-A-018,ANDROID,首页,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P03-001,P03,P03-W01,YL-A-018-S01_LOADING,ui/mockups/android/YL-A-018/YL-A-018-S01_LOADING.png,PAGE,,d19b8eef33c3a1fb
YL-A-018-S02_POPULATED,YL-A-018,ANDROID,首页,POPULATED,有数据,真实结构化数据已加载。,none,P03-001,P03,P03-W01,YL-A-018-S02_POPULATED,ui/mockups/android/YL-A-018/YL-A-018-S02_POPULATED.png,PAGE,,d19b8eef33c3a1fb
YL-A-018-S03_EMPTY,YL-A-018,ANDROID,首页,EMPTY,空数据,显示原因、下一步和主操作；不得使用伪造内容填满。,primary_action_or_refresh,P03-001,P03,P03-W01,YL-A-018-S03_EMPTY,ui/mockups/android/YL-A-018/YL-A-018-S03_EMPTY.png,PAGE,,d19b8eef33c3a1fb
YL-A-018-S04_REFRESHING,YL-A-018,ANDROID,首页,REFRESHING,刷新中,保留已有内容并显示局部刷新，不清空整页。,automatic,P03-001,P03,P03-W01,YL-A-018-S04_REFRESHING,ui/mockups/android/YL-A-018/YL-A-018-S04_REFRESHING.png,PAGE,,d19b8eef33c3a1fb
YL-A-018-S05_OFFLINE_CACHE,YL-A-018,ANDROID,首页,OFFLINE_CACHE,离线缓存,展示可用缓存并明确其不是最新数据。,refresh_when_online,P03-001,P03,P03-W01,YL-A-018-S05_OFFLINE_CACHE,ui/mockups/android/YL-A-018/YL-A-018-S05_OFFLINE_CACHE.png,PAGE,,d19b8eef33c3a1fb
YL-A-018-S06_NETWORK_ERROR,YL-A-018,ANDROID,首页,NETWORK_ERROR,网络连接失败,网络不可达或 DNS/TLS 失败，提供重试。,retry,P03-001,P03,P03-W01,YL-A-018-S06_NETWORK_ERROR,ui/mockups/android/YL-A-018/YL-A-018-S06_NETWORK_ERROR.png,PAGE,,d19b8eef33c3a1fb
YL-A-018-S07_SERVICE_DEGRADED,YL-A-018,ANDROID,首页,SERVICE_DEGRADED,服务降级,展示受影响能力、替代通道和状态页入口。,choose_alternative_or_retry,P03-001,P03,P03-W01,YL-A-018-S07_SERVICE_DEGRADED,ui/mockups/android/YL-A-018/YL-A-018-S07_SERVICE_DEGRADED.png,PAGE,,d19b8eef33c3a1fb
YL-A-019-S01_LOADING,YL-A-019,ANDROID,首页/新对话,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P03-002,P03,P03-W01,YL-A-019-S01_LOADING,ui/mockups/android/YL-A-019/YL-A-019-S01_LOADING.png,PAGE,YL-A-018,9fc267b163daa39f
YL-A-019-S02_POPULATED,YL-A-019,ANDROID,首页/新对话,POPULATED,有数据,真实结构化数据已加载。,none,P03-002,P03,P03-W01,YL-A-019-S02_POPULATED,ui/mockups/android/YL-A-019/YL-A-019-S02_POPULATED.png,PAGE,YL-A-018,9fc267b163daa39f
YL-A-019-S03_NOT_FOUND,YL-A-019,ANDROID,首页/新对话,NOT_FOUND,内容不存在,资源不存在、已删除或不可访问。,back,P03-002,P03,P03-W01,YL-A-019-S03_NOT_FOUND,ui/mockups/android/YL-A-019/YL-A-019-S03_NOT_FOUND.png,PAGE,YL-A-018,9fc267b163daa39f
YL-A-019-S04_EDIT_MODE,YL-A-019,ANDROID,首页/新对话,EDIT_MODE,编辑状态,可编辑字段与只读字段明显区分。,save_or_cancel,P03-002,P03,P03-W01,YL-A-019-S04_EDIT_MODE,ui/mockups/android/YL-A-019/YL-A-019-S04_EDIT_MODE.png,PAGE,YL-A-018,9fc267b163daa39f
YL-A-019-S05_DIRTY,YL-A-019,ANDROID,首页/新对话,DIRTY,存在未保存修改,离开或关闭前必须确认。,save_or_discard,P03-002,P03,P03-W01,YL-A-019-S05_DIRTY,ui/mockups/android/YL-A-019/YL-A-019-S05_DIRTY.png,PAGE,YL-A-018,9fc267b163daa39f
YL-A-019-S06_SAVE_SUCCESS,YL-A-019,ANDROID,首页/新对话,SAVE_SUCCESS,保存成功,保存结果明确且数据回读一致。,continue,P03-002,P03,P03-W01,YL-A-019-S06_SAVE_SUCCESS,ui/mockups/android/YL-A-019/YL-A-019-S06_SAVE_SUCCESS.png,PAGE,YL-A-018,9fc267b163daa39f
YL-A-019-S07_SAVE_ERROR,YL-A-019,ANDROID,首页/新对话,SAVE_ERROR,保存失败,保留用户输入，显示稳定错误码和重试动作。,retry,P03-002,P03,P03-W01,YL-A-019-S07_SAVE_ERROR,ui/mockups/android/YL-A-019/YL-A-019-S07_SAVE_ERROR.png,PAGE,YL-A-018,9fc267b163daa39f
YL-A-019-S08_OFFLINE,YL-A-019,ANDROID,首页/新对话,OFFLINE,离线,说明当前离线；有缓存时显示缓存来源与时间。,retry_when_online,P03-002,P03,P03-W01,YL-A-019-S08_OFFLINE,ui/mockups/android/YL-A-019/YL-A-019-S08_OFFLINE.png,PAGE,YL-A-018,9fc267b163daa39f
YL-A-019-S09_PERMISSION_DENIED,YL-A-019,ANDROID,首页/新对话,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P03-002,P03,P03-W01,YL-A-019-S09_PERMISSION_DENIED,ui/mockups/android/YL-A-019/YL-A-019-S09_PERMISSION_DENIED.png,PAGE,YL-A-018,9fc267b163daa39f
YL-A-020-S01_LOADING,YL-A-020,ANDROID,会话抽屉,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P03-003,P03,P03-W01,YL-A-020-S01_LOADING,ui/mockups/android/YL-A-020/YL-A-020-S01_LOADING.png,PAGE,YL-A-018,aa4f015bb7f11d81
YL-A-020-S02_POPULATED,YL-A-020,ANDROID,会话抽屉,POPULATED,有数据,真实结构化数据已加载。,none,P03-003,P03,P03-W01,YL-A-020-S02_POPULATED,ui/mockups/android/YL-A-020/YL-A-020-S02_POPULATED.png,PAGE,YL-A-018,aa4f015bb7f11d81
YL-A-020-S03_EMPTY,YL-A-020,ANDROID,会话抽屉,EMPTY,空数据,显示原因、下一步和主操作；不得使用伪造内容填满。,primary_action_or_refresh,P03-003,P03,P03-W01,YL-A-020-S03_EMPTY,ui/mockups/android/YL-A-020/YL-A-020-S03_EMPTY.png,PAGE,YL-A-018,aa4f015bb7f11d81
YL-A-020-S04_REFRESHING,YL-A-020,ANDROID,会话抽屉,REFRESHING,刷新中,保留已有内容并显示局部刷新，不清空整页。,automatic,P03-003,P03,P03-W01,YL-A-020-S04_REFRESHING,ui/mockups/android/YL-A-020/YL-A-020-S04_REFRESHING.png,PAGE,YL-A-018,aa4f015bb7f11d81
YL-A-020-S05_FILTER_ACTIVE,YL-A-020,ANDROID,会话抽屉,FILTER_ACTIVE,筛选生效,清晰展示筛选条件和结果数量。,clear_filter,P03-003,P03,P03-W01,YL-A-020-S05_FILTER_ACTIVE,ui/mockups/android/YL-A-020/YL-A-020-S05_FILTER_ACTIVE.png,PAGE,YL-A-018,aa4f015bb7f11d81
YL-A-020-S06_OFFLINE_CACHE,YL-A-020,ANDROID,会话抽屉,OFFLINE_CACHE,离线缓存,展示可用缓存并明确其不是最新数据。,refresh_when_online,P03-003,P03,P03-W01,YL-A-020-S06_OFFLINE_CACHE,ui/mockups/android/YL-A-020/YL-A-020-S06_OFFLINE_CACHE.png,PAGE,YL-A-018,aa4f015bb7f11d81
YL-A-020-S07_NETWORK_ERROR,YL-A-020,ANDROID,会话抽屉,NETWORK_ERROR,网络连接失败,网络不可达或 DNS/TLS 失败，提供重试。,retry,P03-003,P03,P03-W01,YL-A-020-S07_NETWORK_ERROR,ui/mockups/android/YL-A-020/YL-A-020-S07_NETWORK_ERROR.png,PAGE,YL-A-018,aa4f015bb7f11d81
YL-A-020-S08_SERVER_ERROR,YL-A-020,ANDROID,会话抽屉,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P03-003,P03,P03-W01,YL-A-020-S08_SERVER_ERROR,ui/mockups/android/YL-A-020/YL-A-020-S08_SERVER_ERROR.png,PAGE,YL-A-018,aa4f015bb7f11d81
YL-A-020-S09_PERMISSION_DENIED,YL-A-020,ANDROID,会话抽屉,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P03-003,P03,P03-W01,YL-A-020-S09_PERMISSION_DENIED,ui/mockups/android/YL-A-020/YL-A-020-S09_PERMISSION_DENIED.png,PAGE,YL-A-018,aa4f015bb7f11d81
YL-A-021-S01_LOADING,YL-A-021,ANDROID,会话搜索,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P03-004,P03,P03-W01,YL-A-021-S01_LOADING,ui/mockups/android/YL-A-021/YL-A-021-S01_LOADING.png,PAGE,YL-A-020,1876a9e7a01c4ae6
YL-A-021-S02_POPULATED,YL-A-021,ANDROID,会话搜索,POPULATED,有数据,真实结构化数据已加载。,none,P03-004,P03,P03-W01,YL-A-021-S02_POPULATED,ui/mockups/android/YL-A-021/YL-A-021-S02_POPULATED.png,PAGE,YL-A-020,1876a9e7a01c4ae6
YL-A-021-S03_EMPTY,YL-A-021,ANDROID,会话搜索,EMPTY,空数据,显示原因、下一步和主操作；不得使用伪造内容填满。,primary_action_or_refresh,P03-004,P03,P03-W01,YL-A-021-S03_EMPTY,ui/mockups/android/YL-A-021/YL-A-021-S03_EMPTY.png,PAGE,YL-A-020,1876a9e7a01c4ae6
YL-A-021-S04_REFRESHING,YL-A-021,ANDROID,会话搜索,REFRESHING,刷新中,保留已有内容并显示局部刷新，不清空整页。,automatic,P03-004,P03,P03-W01,YL-A-021-S04_REFRESHING,ui/mockups/android/YL-A-021/YL-A-021-S04_REFRESHING.png,PAGE,YL-A-020,1876a9e7a01c4ae6
YL-A-021-S05_FILTER_ACTIVE,YL-A-021,ANDROID,会话搜索,FILTER_ACTIVE,筛选生效,清晰展示筛选条件和结果数量。,clear_filter,P03-004,P03,P03-W01,YL-A-021-S05_FILTER_ACTIVE,ui/mockups/android/YL-A-021/YL-A-021-S05_FILTER_ACTIVE.png,PAGE,YL-A-020,1876a9e7a01c4ae6
YL-A-021-S06_OFFLINE_CACHE,YL-A-021,ANDROID,会话搜索,OFFLINE_CACHE,离线缓存,展示可用缓存并明确其不是最新数据。,refresh_when_online,P03-004,P03,P03-W01,YL-A-021-S06_OFFLINE_CACHE,ui/mockups/android/YL-A-021/YL-A-021-S06_OFFLINE_CACHE.png,PAGE,YL-A-020,1876a9e7a01c4ae6
YL-A-021-S07_NETWORK_ERROR,YL-A-021,ANDROID,会话搜索,NETWORK_ERROR,网络连接失败,网络不可达或 DNS/TLS 失败，提供重试。,retry,P03-004,P03,P03-W01,YL-A-021-S07_NETWORK_ERROR,ui/mockups/android/YL-A-021/YL-A-021-S07_NETWORK_ERROR.png,PAGE,YL-A-020,1876a9e7a01c4ae6
YL-A-021-S08_SERVER_ERROR,YL-A-021,ANDROID,会话搜索,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P03-004,P03,P03-W01,YL-A-021-S08_SERVER_ERROR,ui/mockups/android/YL-A-021/YL-A-021-S08_SERVER_ERROR.png,PAGE,YL-A-020,1876a9e7a01c4ae6
YL-A-021-S09_PERMISSION_DENIED,YL-A-021,ANDROID,会话搜索,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P03-004,P03,P03-W01,YL-A-021-S09_PERMISSION_DENIED,ui/mockups/android/YL-A-021/YL-A-021-S09_PERMISSION_DENIED.png,PAGE,YL-A-020,1876a9e7a01c4ae6
YL-A-022-S01_DEFAULT,YL-A-022,ANDROID,会话菜单,DEFAULT,默认/可操作,数据与控件处于正常可操作状态。,none,P03-005|P03-006|P03-007|P03-029|P06-007,P03|P06,P03-W01|P03-W05|P06-W02,YL-A-022-S01_DEFAULT,ui/mockups/android/YL-A-022/YL-A-022-S01_DEFAULT.png,OVERLAY,YL-A-023,5b26d2b3f999fe93
YL-A-022-S02_SUBMITTING,YL-A-022,ANDROID,会话菜单,SUBMITTING,提交中,主按钮保留尺寸并显示进度，禁止重复提交。,wait_or_cancel_if_supported,P03-005|P03-006|P03-007|P03-029|P06-007,P03|P06,P03-W01|P03-W05|P06-W02,YL-A-022-S02_SUBMITTING,ui/mockups/android/YL-A-022/YL-A-022-S02_SUBMITTING.png,OVERLAY,YL-A-023,5b26d2b3f999fe93
YL-A-022-S03_SUCCESS,YL-A-022,ANDROID,会话菜单,SUCCESS,操作成功,使用 Snackbar、结果页或成功卡，按合同给出下一步。,continue,P03-005|P03-006|P03-007|P03-029|P06-007,P03|P06,P03-W01|P03-W05|P06-W02,YL-A-022-S03_SUCCESS,ui/mockups/android/YL-A-022/YL-A-022-S03_SUCCESS.png,OVERLAY,YL-A-023,5b26d2b3f999fe93
YL-A-022-S04_SAVE_ERROR,YL-A-022,ANDROID,会话菜单,SAVE_ERROR,保存失败,保留用户输入，显示稳定错误码和重试动作。,retry,P03-005|P03-006|P03-007|P03-029|P06-007,P03|P06,P03-W01|P03-W05|P06-W02,YL-A-022-S04_SAVE_ERROR,ui/mockups/android/YL-A-022/YL-A-022-S04_SAVE_ERROR.png,OVERLAY,YL-A-023,5b26d2b3f999fe93
YL-A-022-S05_DISABLED,YL-A-022,ANDROID,会话菜单,DISABLED,不可用,控件不可用并提供原因，不仅降低透明度。,resolve_prerequisite,P03-005|P03-006|P03-007|P03-029|P06-007,P03|P06,P03-W01|P03-W05|P06-W02,YL-A-022-S05_DISABLED,ui/mockups/android/YL-A-022/YL-A-022-S05_DISABLED.png,OVERLAY,YL-A-023,5b26d2b3f999fe93
YL-A-023-S01_DEFAULT,YL-A-023,ANDROID,会话页,DEFAULT,默认/可操作,数据与控件处于正常可操作状态。,none,P03-009|P03-010|P03-012|P03-013|P03-017|P03-027,P03,P03-W02|P03-W03|P03-W04,YL-A-023-S01_DEFAULT,ui/mockups/android/YL-A-023/YL-A-023-S01_DEFAULT.png,PAGE,,75edd175b81c0189
YL-A-023-S02_INPUT_FOCUSED,YL-A-023,ANDROID,会话页,INPUT_FOCUSED,输入聚焦,键盘弹出、焦点环和辅助文案布局稳定。,none,P03-009|P03-010|P03-012|P03-013|P03-017|P03-027,P03,P03-W02|P03-W03|P03-W04,YL-A-023-S02_INPUT_FOCUSED,ui/mockups/android/YL-A-023/YL-A-023-S02_INPUT_FOCUSED.png,PAGE,,75edd175b81c0189
YL-A-023-S03_UPLOADING,YL-A-023,ANDROID,会话页,UPLOADING,上传中,显示文件名、进度、取消和后台继续策略。,cancel_or_wait,P03-009|P03-010|P03-012|P03-013|P03-017|P03-027,P03,P03-W02|P03-W03|P03-W04,YL-A-023-S03_UPLOADING,ui/mockups/android/YL-A-023/YL-A-023-S03_UPLOADING.png,PAGE,,75edd175b81c0189
YL-A-023-S04_CONNECTING,YL-A-023,ANDROID,会话页,CONNECTING,建立连接,正在连接流式端点，输入内容保持。,cancel_or_wait,P03-009|P03-010|P03-012|P03-013|P03-017|P03-027,P03,P03-W02|P03-W03|P03-W04,YL-A-023-S04_CONNECTING,ui/mockups/android/YL-A-023/YL-A-023-S04_CONNECTING.png,PAGE,,75edd175b81c0189
YL-A-023-S05_STREAMING,YL-A-023,ANDROID,会话页,STREAMING,流式生成,内容逐步出现，停止按钮可用，滚动行为稳定。,stop,P03-009|P03-010|P03-012|P03-013|P03-017|P03-027,P03,P03-W02|P03-W03|P03-W04,YL-A-023-S05_STREAMING,ui/mockups/android/YL-A-023/YL-A-023-S05_STREAMING.png,PAGE,,75edd175b81c0189
YL-A-023-S06_TOOL_RUNNING,YL-A-023,ANDROID,会话页,TOOL_RUNNING,工具执行中,展示工具名称、阶段、可取消性和安全说明。,wait_or_cancel,P03-009|P03-010|P03-012|P03-013|P03-017|P03-027,P03,P03-W02|P03-W03|P03-W04,YL-A-023-S06_TOOL_RUNNING,ui/mockups/android/YL-A-023/YL-A-023-S06_TOOL_RUNNING.png,PAGE,,75edd175b81c0189
YL-A-023-S07_COMPLETED,YL-A-023,ANDROID,会话页,COMPLETED,生成完成,完整内容、来源、模型标签和操作栏可见。,continue,P03-009|P03-010|P03-012|P03-013|P03-017|P03-027,P03,P03-W02|P03-W03|P03-W04,YL-A-023-S07_COMPLETED,ui/mockups/android/YL-A-023/YL-A-023-S07_COMPLETED.png,PAGE,,75edd175b81c0189
YL-A-023-S08_STOPPED,YL-A-023,ANDROID,会话页,STOPPED,已停止生成,保留已生成内容并提供继续或重答。,continue_or_regenerate,P03-009|P03-010|P03-012|P03-013|P03-017|P03-027,P03,P03-W02|P03-W03|P03-W04,YL-A-023-S08_STOPPED,ui/mockups/android/YL-A-023/YL-A-023-S08_STOPPED.png,PAGE,,75edd175b81c0189
YL-A-023-S09_RECONNECTING,YL-A-023,ANDROID,会话页,RECONNECTING,断线重连,展示重连状态和事件游标，不重复消息。,automatic_or_cancel,P03-009|P03-010|P03-012|P03-013|P03-017|P03-027,P03,P03-W02|P03-W03|P03-W04,YL-A-023-S09_RECONNECTING,ui/mockups/android/YL-A-023/YL-A-023-S09_RECONNECTING.png,PAGE,,75edd175b81c0189
YL-A-023-S10_OFFLINE,YL-A-023,ANDROID,会话页,OFFLINE,离线,说明当前离线；有缓存时显示缓存来源与时间。,retry_when_online,P03-009|P03-010|P03-012|P03-013|P03-017|P03-027,P03,P03-W02|P03-W03|P03-W04,YL-A-023-S10_OFFLINE,ui/mockups/android/YL-A-023/YL-A-023-S10_OFFLINE.png,PAGE,,75edd175b81c0189
YL-A-023-S11_RATE_LIMITED,YL-A-023,ANDROID,会话页,RATE_LIMITED,请求过于频繁,展示可再次尝试时间，不自动猛烈重试。,retry_after,P03-009|P03-010|P03-012|P03-013|P03-017|P03-027,P03,P03-W02|P03-W03|P03-W04,YL-A-023-S11_RATE_LIMITED,ui/mockups/android/YL-A-023/YL-A-023-S11_RATE_LIMITED.png,PAGE,,75edd175b81c0189
YL-A-023-S12_PROVIDER_ERROR,YL-A-023,ANDROID,会话页,PROVIDER_ERROR,上游模型失败,说明当前模型/通道失败，并提供透明切换选项。,retry_or_choose_model,P03-009|P03-010|P03-012|P03-013|P03-017|P03-027,P03,P03-W02|P03-W03|P03-W04,YL-A-023-S12_PROVIDER_ERROR,ui/mockups/android/YL-A-023/YL-A-023-S12_PROVIDER_ERROR.png,PAGE,,75edd175b81c0189
YL-A-023-S13_CONTENT_BLOCKED,YL-A-023,ANDROID,会话页,CONTENT_BLOCKED,内容被安全策略阻止,使用中性说明和允许的替代操作。,edit_request,P03-009|P03-010|P03-012|P03-013|P03-017|P03-027,P03,P03-W02|P03-W03|P03-W04,YL-A-023-S13_CONTENT_BLOCKED,ui/mockups/android/YL-A-023/YL-A-023-S13_CONTENT_BLOCKED.png,PAGE,,75edd175b81c0189
YL-A-024-S01_DEFAULT,YL-A-024,ANDROID,会话输入区,DEFAULT,默认/可操作,数据与控件处于正常可操作状态。,none,P03-011,P03,P03-W02,YL-A-024-S01_DEFAULT,ui/mockups/android/YL-A-024/YL-A-024-S01_DEFAULT.png,COMPONENT_BOARD,YL-A-023,6fd4fa3285c8263e
YL-A-024-S02_INPUT_FOCUSED,YL-A-024,ANDROID,会话输入区,INPUT_FOCUSED,输入聚焦,键盘弹出、焦点环和辅助文案布局稳定。,none,P03-011,P03,P03-W02,YL-A-024-S02_INPUT_FOCUSED,ui/mockups/android/YL-A-024/YL-A-024-S02_INPUT_FOCUSED.png,COMPONENT_BOARD,YL-A-023,6fd4fa3285c8263e
YL-A-024-S03_UPLOADING,YL-A-024,ANDROID,会话输入区,UPLOADING,上传中,显示文件名、进度、取消和后台继续策略。,cancel_or_wait,P03-011,P03,P03-W02,YL-A-024-S03_UPLOADING,ui/mockups/android/YL-A-024/YL-A-024-S03_UPLOADING.png,COMPONENT_BOARD,YL-A-023,6fd4fa3285c8263e
YL-A-024-S04_DISABLED,YL-A-024,ANDROID,会话输入区,DISABLED,不可用,控件不可用并提供原因，不仅降低透明度。,resolve_prerequisite,P03-011,P03,P03-W02,YL-A-024-S04_DISABLED,ui/mockups/android/YL-A-024/YL-A-024-S04_DISABLED.png,COMPONENT_BOARD,YL-A-023,6fd4fa3285c8263e
YL-A-024-S05_OFFLINE,YL-A-024,ANDROID,会话输入区,OFFLINE,离线,说明当前离线；有缓存时显示缓存来源与时间。,retry_when_online,P03-011,P03,P03-W02,YL-A-024-S05_OFFLINE,ui/mockups/android/YL-A-024/YL-A-024-S05_OFFLINE.png,COMPONENT_BOARD,YL-A-023,6fd4fa3285c8263e
YL-A-025-S01_OFFLINE_CACHE,YL-A-025,ANDROID,离线缓存,OFFLINE_CACHE,离线缓存,展示可用缓存并明确其不是最新数据。,refresh_when_online,P03-016,P03,P03-W03,YL-A-025-S01_OFFLINE_CACHE,ui/mockups/android/YL-A-025/YL-A-025-S01_OFFLINE_CACHE.png,SYSTEM_STATE_BOARD,YL-A-023,83cf22f6dacc6b3b
